obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.03193496457746844, 0.0037099645773617414, 0.04795333434656704]","[-0.008020096292815228, 0.06802038193729747, -0.025432781300018713]",[-1.62027431  0.20980344 -1.46372249],CubeS,normal,True,True,easy
"[-0.023040964577468574, 0.030313964577361793, 0.04795333434656725]","[0.012264418303730979, 0.04193408675146132, -0.0026074351958715967]",[-1.46924176  0.07064516 -1.53619478],CubeS,normal,True,True,easy
"[0.03381703542253156, 0.01175896457736174, 0.04795333434656706]","[-0.037448746055862264, 0.05726607599722706, -0.019304799056354915]",[-1.62379965 -0.00556513 -1.37154402],CubeS,normal,True,True,easy
"[0.02267103542253143, 0.014560964577361795, 0.04795333434656725]","[-0.026030529766618227, 0.055526406191308234, -0.010576237732980179]",[-1.54116294  0.0149288  -1.49419668],CubeS,normal,True,True,easy
"[0.008101035422531513, 0.004212964577361787, 0.047953334346567206]","[-0.020086798214486015, 0.06479996419776858, -0.017680152543713433]",[-1.59151329  0.04783173 -1.38512449],CubeS,normal,True,True,easy
"[-0.0038829645774683635, 0.014130964577361835, 0.047953334346567164]","[-0.01818570643209297, 0.055363464257533565, 0.012498209419036333]",[-1.40703015  0.14222601 -1.43034129],CubeS,normal,True,True,easy
"[0.00028203542253143126, 0.004672964577361795, 0.04795333434656723]","[-0.01994114051326518, 0.06482936706295209, 0.009004352497044718]",[-1.4263818   0.11443267 -1.51934058],CubeS,normal,True,True,easy
"[0.004750035422531487, 0.005716964577361753, 0.047953334346567095]","[-0.03978904696202055, 0.05981520904183616, -0.016767585842874414]",[-1.59084525  0.19150178 -1.4633697 ],CubeS,normal,True,False,med
"[-0.03800196457746843, 0.00048396457736195087, 0.04795333434656726]","[-0.012353404642714366, 0.07376479404746024, -0.007241290662551257]",[-1.50043275  0.28104781 -1.76045575],CubeS,normal,True,True,easy
"[-0.014008964577468563, 0.033719964577361795, 0.04795333434656725]","[-0.0035165470230115597, 0.03788984888552134, -0.0038356860998178368]",[-1.48016677  0.11619656 -1.48089558],CubeS,normal,True,True,easy
"[-0.01222196457746849, 0.02395096457736179, 0.04795333434656721]","[-0.005489810910840536, 0.047166754787504275, 0.008575382359934351]",[-1.4020566   0.10799962 -1.65527441],CubeS,normal,True,True,easy
"[-0.004329964577468519, 0.005074964577361751, 0.047953334346567095]","[-0.009585128746516344, 0.06552380203354566, -0.0046284965029076836]",[-1.49883654  0.07863717 -1.55021191],CubeS,normal,True,True,easy
"[0.019790035422531646, 0.014088964577361649, 0.04795333434656677]","[-0.013432737391691622, 0.05684421872036226, -0.014320320011000713]",[-1.56224043 -0.05073839 -1.43328057],CubeS,normal,True,True,easy
"[-0.045987964577468454, 0.011914964577361868, 0.047953334346567275]","[0.0023625728590697254, 0.06372039134057562, 0.0220794484395223]",[-1.33558909  0.26876203 -1.45759274],CubeS,normal,True,True,easy
"[-0.03271296457746844, 0.006548964577361743, 0.047953334346567046]","[0.021704941263191543, 0.06478943732800291, 0.020912532280339464]",[-1.33237152  0.08338614 -1.41587466],CubeS,normal,True,True,easy
"[0.029635035422531552, 0.016170964577361863, 0.04795333434656705]","[-0.039920882863934734, 0.047445314241491426, 0.040495313916444904]",[-1.27595272  0.11321376 -1.35301481],CubeS,normal,True,False,med
"[-0.005234964577468569, 0.034357964577361795, 0.04795333434656725]","[-0.004233519311885584, 0.03670296874603548, 0.001926072151982098]",[-1.44103544  0.06556893 -1.48259316],CubeS,normal,True,True,easy
"[-0.05169196457746848, 0.008044964577361785, 0.047953334346567206]","[0.029466274790556416, 0.06613633826133146, 0.025548161291156113]",[-1.3040843   0.14435177 -1.46597905],CubeS,normal,True,True,easy
"[-0.022416964577468418, 0.013290964577361885, 0.04795333434656732]","[-0.010404001543143651, 0.05829855622248186, 0.012890370830775882]",[-1.39580151  0.20198075 -1.47570878],CubeS,normal,True,True,easy
"[-0.03134796457746836, 0.0010969645773616541, 0.04795333434656677]","[0.01821944564882832, 0.07092890061646999, -0.015038677833227152]",[-1.55438335  0.07052602 -1.54201357],CubeS,normal,True,True,easy
"[-0.05898296457746836, 0.008720964577361648, 0.04795333434656679]","[0.047521573010394016, 0.06477279100046486, 0.01777795974246182]",[-1.33056208  0.08207067 -1.44038474],CubeS,normal,True,True,easy
"[-0.038176964577468483, 0.023550964577361787, 0.04795333434656722]","[0.006962205691441736, 0.05115696762717867, -0.014769120778448431]",[-1.54801715  0.18549867 -1.45649231],CubeS,normal,True,True,easy
"[-0.011847055476966213, 0.004988891173500696, 0.04790437981194283]","[0.0030553962574489182, 0.06524392751249922, 0.018856513082320385]",[-1.36267298  0.07621322 -1.33153895],CubeS,normal,True,True,easy
"[0.03456403542253156, 0.012626964577361741, 0.04795333434656706]","[-0.04409142838942691, 0.05575647044237704, 0.009671097288613997]",[-1.43544275  0.06144767 -1.47252167],CubeS,normal,True,True,easy
"[0.0033830354225315696, 0.01800796457736166, 0.04795333434656681]","[-0.01808399505345992, 0.05161621076021396, -0.01050809944179448]",[-1.54529525  0.07866446 -1.40736253],CubeS,normal,True,True,easy
"[0.015514035422531647, 0.01482096457736165, 0.04795333434656678]","[-0.02738547900803545, 0.05346507717032586, 0.0189311718038616]",[-1.38269112  0.08994816 -1.39167714],CubeS,normal,True,True,easy
"[0.010712035422531647, 0.018705964577361654, 0.047953334346566776]","[-0.029406274221691737, 0.04857651931447318, -0.02058296059221672]",[-1.58402698  0.12106839 -1.6045418 ],CubeS,normal,True,True,easy
"[-0.06694496457746849, 0.007475964577361741, 0.04795333434656706]","[0.021296312812658404, 0.07169564699367444, -0.03291984427892045]",[-1.63290919  0.22368983 -1.37406237],CubeS,normal,True,True,easy
"[0.05548847861339235, -0.005625989779368694, 0.04790312954078266]","[-0.06940365936765253, 0.07145614005331322, 0.00994590969178049]",[-1.45027913  0.07852363 -1.49907738],CubeS,normal,False,False,hard
"[-0.004807964577468429, 0.02057396457736166, 0.04795333434656681]","[-0.015524045968646826, 0.049649178836423856, 0.003912432747038959]",[-1.44836742  0.12901523 -1.45884022],CubeS,normal,True,True,easy
"[0.021744837182595494, 0.02051371562979432, 0.04798271846506751]","[-0.019464196316035243, 0.05072453674890194, -0.000918090954378416]",[-1.49459408 -0.01851651 -1.34644918],CubeS,normal,True,True,easy
"[0.015615354616742527, -0.00505289698712668, 0.0479035296767137]","[-0.05143599556400419, 0.06799177710047863, 0.02162882571619752]",[-1.37997365  0.20439287 -1.49968363],CubeS,normal,True,False,med
"[0.010278035422531511, 0.02493896457736179, 0.047953334346567206]","[-0.023976993248641203, 0.0436640642350828, -0.016322010244485985]",[-1.58961575  0.06728964 -1.39028013],CubeS,normal,True,True,easy
"[0.00907103542253151, 0.006679964577361785, 0.0479533343465672]","[-0.03184696195627359, 0.061479466622769874, -0.0026585796753287212]",[-1.50508702  0.12895768 -1.46430719],CubeS,normal,True,False,med
"[0.044169552017408416, 0.0013235135492392913, 0.047899629861382256]","[-0.05166430680388329, 0.0675098895388467, -0.0018808533107875043]",[-1.48157159  0.04204535 -1.57798254],CubeS,normal,True,True,easy
"[0.04011603542253152, 0.004314964577361786, 0.047953334346567206]","[-0.04199526892615346, 0.06607642875717376, 0.0035217518138100047]",[-1.45195111  0.01066666 -1.57043574],CubeS,normal,True,True,easy
"[0.019761035422531555, 0.018106964577361738, 0.04795333434656706]","[-0.02570666949666181, 0.05173579970478896, -0.009216171601625217]",[-1.54583261  0.0248991  -1.40215157],CubeS,normal,True,True,easy
"[-0.039588964577468355, 0.01379296457736165, 0.047953334346566776]","[0.022963240959948342, 0.056182800119137, -0.0367752279652921]",[-1.68044706  0.08943014 -1.51872163],CubeS,normal,True,True,easy
"[-0.005949814215370945, 0.02511809198592574, 0.04790439912264381]","[-0.006513418196763186, 0.04583276649338644, -0.0019042163083780698]",[-1.47092078  0.07981387 -1.56142015],CubeS,normal,True,True,easy
"[-0.014498964577468488, 0.003442964577361786, 0.04795333434656721]","[-0.01647495930906464, 0.06724345861225337, -0.0005700599996218452]",[-1.47263897  0.17428058 -1.60173663],CubeS,normal,True,True,easy
"[0.0008560354225314323, 0.03366196457736179, 0.04795333434656724]","[-0.010155443471280041, 0.03681872069038833, -0.007814715168448854]",[-1.51803513  0.05110962 -1.367399  ],CubeS,normal,True,True,easy
"[-0.04476796457746849, 0.024901964577361792, 0.04795333434656721]","[0.027930929349920468, 0.049937775231106596, 0.001930965190739934]",[-1.43721271  0.10733109 -1.51931262],CubeS,normal,True,True,easy
"[-0.05158496457746844, 0.006649964577361741, 0.04795333434656707]","[-0.0014414874008943784, 0.07169318653163714, 0.0010665720622940727]",[-1.46628533  0.29686791 -1.35461899],CubeS,normal,True,True,easy
"[-0.03514996457746848, 0.033287964577361794, 0.0479533343465672]","[0.010042163335572833, 0.04024669399553652, -0.01973355996840631]",[-1.58041593  0.15833844 -1.48986658],CubeS,normal,True,True,easy
"[-0.01757496457746843, 0.016731964577361657, 0.04795333434656681]","[-0.004973940717883402, 0.054986234796050706, -0.0049516820018305875]",[-1.4947612   0.136559   -1.56222958],CubeS,normal,True,True,easy
"[-0.003090964577468409, 0.010560964577361885, 0.047953334346567296]","[-0.008899888475775648, 0.0592540914357072, 0.017244461336552604]",[-1.37863599  0.08912245 -1.3791809 ],CubeS,normal,True,True,easy
"[0.040277035422531644, 0.020378964577361658, 0.04795333434656678]","[-0.04181331814135289, 0.04937059568177374, 0.016067368555315258]",[-1.39296991  0.01958391 -1.45350644],CubeS,normal,True,True,easy
"[0.005196035422531508, 0.003710964577361784, 0.047953334346567206]","[-0.025701950849898826, 0.06444289511036659, 0.017840824106584233]",[-1.41916487  0.14009562 -1.2685716 ],CubeS,normal,True,True,easy
"[-0.03179996457746836, 0.0008939645773616498, 0.047953334346566776]","[0.045101141195777905, 0.06705032451355562, -0.0036966832227638318]",[-1.44988457 -0.07420081 -1.39420367],CubeS,normal,True,True,easy
"[0.008949035422531683, 0.012986964577361731, 0.047953334346566824]","[-0.010546021827306892, 0.05603771829487018, 0.024455733592577616]",[-1.33059742  0.02911146 -1.43376899],CubeS,normal,True,True,easy
"[-0.012764964577468355, 0.033705964577361656, 0.04795333434656677]","[0.011208210069099948, 0.0374571603080548, 0.00019278033723187787]",[-1.44555168  0.01083276 -1.5018323 ],CubeS,normal,True,True,easy
"[-0.007691305794025007, 0.03508720210083548, 0.047921725163500184]","[-0.0032704297237232394, 0.036098723653686556, 0.0029719534362847785]",[-1.43624524  0.07918675 -1.33329941],CubeS,normal,True,True,easy
"[-0.036597747029239486, 0.004534572232766286, 0.04786222969560631]","[0.038436635567680816, 0.061059328190727645, -0.04118757217387792]",[-1.64739812 -0.06090365 -1.33172187],CubeS,normal,True,True,easy
"[-0.016546964577468414, 0.015441964577361883, 0.04795333434656732]","[-0.02303480156142818, 0.05467179803568932, -0.0031830881275342797]",[-1.49148845  0.23753105 -1.5197289 ],CubeS,normal,True,True,easy
"[0.011816035422531512, 0.02608296457736179, 0.047953334346567206]","[-0.015672042566519034, 0.043550731315434243, -0.017635720090526347]",[-1.57863254  0.01712336 -1.50332225],CubeS,normal,True,True,easy
"[0.0149370223682739, 0.0065066495039396936, 0.04792077448298082]","[-0.04090022625179141, 0.059109082758167675, 0.018917458854122448]",[-1.39674317  0.16441384 -1.42627162],CubeS,normal,True,False,med
"[0.0403919856202413, 0.004002543304304482, 0.047915105504265046]","[-0.04595931577610034, 0.06546529650896069, -0.003465518091305472]",[-1.50108458  0.03068812 -1.53335926],CubeS,normal,True,True,easy
"[-0.02443896457746857, 0.005168964577361795, 0.04795333434656723]","[-0.008351417531014899, 0.06714410096614828, 0.00421442725775645]",[-1.44976293  0.18648281 -1.52055932],CubeS,normal,True,True,easy
"[-0.040174547804423914, 0.01892762249754358, 0.04791871276574649]","[0.020493556518795964, 0.05561666490004847, 0.0038774911406995564]",[-1.42155026  0.12448358 -1.43261683],CubeS,normal,True,True,easy
"[0.02906303542253143, 0.009725964577361796, 0.04795333434656725]","[-0.04648447136856007, 0.05724277197841511, -0.003367855707302925]",[-1.49687292  0.10213383 -1.53944652],CubeS,normal,True,False,med
"[-0.0022049645774685693, 0.017626964577361792, 0.047953334346567233]","[-0.02470383970648445, 0.050868433839688254, -0.01361315324581494]",[-1.55968028  0.15845324 -1.48667528],CubeS,normal,True,True,easy
"[-0.03328396457746848, 0.0341669645773618, 0.047953334346567206]","[0.012971822381913078, 0.039702299455495776, -0.010021777428503163]",[-1.50532644  0.12739812 -1.41366675],CubeS,normal,True,True,easy
"[-0.02551396457746843, 0.014434964577361662, 0.04795333434656681]","[0.014694144421247453, 0.05360976402303413, -0.03718947057215376]",[-1.67203446  0.02825256 -1.39709277],CubeS,normal,True,True,easy
"[-0.02242196457746852, 0.007749964577361753, 0.047953334346567095]","[0.007731932271662217, 0.06434268796395756, 0.0046957127131689435]",[-1.43376111  0.09136632 -1.35423585],CubeS,normal,True,True,easy
"[-0.005439964577468569, 0.017984964577361793, 0.047953334346567233]","[0.02250896005713778, 0.05080504034855012, 0.014762681859094408]",[-1.3782228  -0.10895034 -1.60939169],CubeS,normal,True,True,easy
"[-0.028109964577468432, 0.02688196457736166, 0.047953334346566824]","[0.014996858987641195, 0.04590472411612198, 0.0029155173534451614]",[-1.42756252  0.08730031 -1.45774166],CubeS,normal,True,True,easy
"[-0.05885096457746848, 0.0029469645773617845, 0.047953334346567206]","[0.04654668665843163, 0.06871483298856985, 0.0317807167552978]",[-1.2565125   0.09839612 -1.42655748],CubeS,normal,False,False,hard
"[-0.023861311278165223, 0.018422761930399524, 0.047834026684572414]","[0.019618459696092723, 0.05296754934392235, 0.006467098006151754]",[-1.39884622  0.03676675 -1.36500072],CubeS,normal,True,True,easy
"[-0.0057359645774684295, 0.030196964577361658, 0.04795333434656681]","[-0.008570983611943903, 0.038302811843486696, -0.026665541305813743]",[-1.63969643  0.06580169 -1.40397711],CubeS,normal,False,False,hard
"[0.02355199948949556, 0.01854030828439882, 0.04790177333585027]","[-0.025980761959814292, 0.05093924068619571, 0.018806314912240493]",[-1.37743444  0.03330175 -1.39088938],CubeS,normal,True,True,easy
"[-0.014153754525935824, 0.02798672091942295, 0.04784249273728403]","[-0.018604532493083758, 0.04157950893121831, -0.017150967557973996]",[-1.56357316  0.21888746 -1.60737893],CubeS,normal,True,True,easy
"[-0.03983496457746848, 0.002648964577361787, 0.047953334346567206]","[-0.004218503918295091, 0.07254513235098532, 0.0020197005830770503]",[-1.46546157  0.24453425 -1.40520964],CubeS,normal,True,True,easy
"[-0.04802396457746835, 0.0010969645773616526, 0.04795333434656677]","[0.02560119903387166, 0.07409974866825605, -0.008297261470355186]",[-1.49904036  0.11808123 -1.42822461],CubeS,normal,True,True,easy
"[-0.056536964577468436, 0.0014649645773617396, 0.04795333434656706]","[0.04072257825924143, 0.0718842461959257, -0.02520646712808285]",[-1.55626372  0.06100897 -1.33181085],CubeS,normal,True,False,med
"[-0.01299896457746849, 0.03555596457736179, 0.04795333434656721]","[0.001155072319627446, 0.03599425279371525, -0.00466717803672606]",[-1.48184983  0.07844491 -1.48230738],CubeS,normal,True,True,easy
"[0.00010703542253143124, 0.010006964577361797, 0.04795333434656723]","[-0.012261923990343149, 0.06005855102847717, 0.011478855925419678]",[-1.41946017  0.0847598  -1.34076979],CubeS,normal,True,True,easy
"[-0.03904596457746848, 0.007508964577361787, 0.0479533343465672]","[0.014591372976329578, 0.06700339004068642, -0.006246802554242821]",[-1.50398538  0.13857051 -1.54660502],CubeS,normal,True,True,easy
"[-0.054287964577468484, 0.017722964577361788, 0.04795333434656722]","[0.02219197837074738, 0.06049916183669798, 0.0047913854909681294]",[-1.40049625  0.20361958 -1.31214894],CubeS,normal,True,True,easy
"[0.008177035422531556, 0.00314196457736174, 0.04795333434656706]","[-0.023510339259778967, 0.06634045179025796, 0.0011505453389467246]",[-1.48021894  0.08649323 -1.46333416],CubeS,normal,True,True,easy
"[-0.025637038766839863, 0.01838714488480985, 0.04791988564455424]","[0.025062882218225217, 0.04995640291134569, -0.029450436256088872]",[-1.609775   -0.03036623 -1.36687441],CubeS,normal,True,True,easy
"[-0.02220596457746827, 0.011368964577361746, 0.04795333434656688]","[-0.0033210612357529035, 0.06070990543520029, 0.009000880597079663]",[-1.42161767  0.16300913 -1.30457326],CubeS,normal,True,True,easy
"[-0.03824596457746835, 0.02405696457736165, 0.047953334346566776]","[0.023820794391067733, 0.049738466089918276, -0.0012499806112062578]",[-1.45856905  0.0908425  -1.51302758],CubeS,normal,True,True,easy
"[-0.021946964577468576, 0.02337296457736179, 0.04795333434656724]","[0.007496948681429475, 0.04798713550837872, -0.01737654730367557]",[-1.55914074  0.07151885 -1.37816745],CubeS,normal,True,True,easy
"[-0.04160296457746844, 0.02631696457736174, 0.04795333434656706]","[0.019543474714634676, 0.04896684949063251, 0.001123182920844382]",[-1.43659327  0.14199717 -1.46021377],CubeS,normal,True,True,easy
"[-0.045983964577468485, 0.008275964577361784, 0.04795333434656719]","[0.010509161857202722, 0.06810913755762374, 0.008645699396730249]",[-1.41705775  0.20373286 -1.53111102],CubeS,normal,True,True,easy
"[-0.03786796457746848, 0.01026396457736178, 0.0479533343465672]","[0.012909469373821172, 0.06427825102630959, -0.003021162748871244]",[-1.48440783  0.14411742 -1.54880785],CubeS,normal,True,True,easy
"[-0.014111964577468489, 0.02542996457736179, 0.0479533343465672]","[-0.003758402173347466, 0.04575131798611648, 0.01108291008287192]",[-1.38960179  0.12120913 -1.47930925],CubeS,normal,True,True,easy
"[-0.03622329840056783, 0.01872096011165861, 0.04791930133278981]","[0.03061226758524323, 0.053359371787170436, -0.002288143965328738]",[-1.48535409  0.03528421 -1.61549227],CubeS,normal,True,True,easy
"[0.012495035422531511, 0.019369964577361787, 0.047953334346567206]","[-0.030353238035652905, 0.048646562272650774, -0.013132766362496637]",[-1.55224679  0.10783186 -1.52649188],CubeS,normal,True,False,med
"[-0.002855752618835103, 0.023640463771172168, 0.04791690307223674]","[-0.014844134808639208, 0.04665002288407488, 0.0015939143958894637]",[-1.44452635  0.11199384 -1.62170283],CubeS,normal,True,True,easy
"[-0.016285745904211592, 0.019965452962275886, 0.047918122655869685]","[0.008284456665554127, 0.05118024038419601, -0.011584286259870666]",[-1.51993915  0.03429569 -1.33458532],CubeS,normal,True,True,easy
"[0.0055840354225315724, 0.025214964577361665, 0.0479533343465668]","[-0.013032432256245004, 0.04525276324098826, 0.004550824137911222]",[-1.43861393  0.05057761 -1.46177885],CubeS,normal,True,True,easy
"[-0.037888964577468355, 0.01651096457736165, 0.04795333434656677]","[0.0018609726773598304, 0.05753496425105788, -0.019929802224079182]",[-1.58481926  0.20820628 -1.49673567],CubeS,normal,True,True,easy
"[-0.016368648412788248, 0.03265660514405833, 0.0479186685088373]","[-0.004353023578682669, 0.03915603314178548, 0.004139392753696082]",[-1.42800873  0.14180995 -1.4665517 ],CubeS,normal,True,True,easy
"[0.011537623684996492, 0.02920495891769881, 0.04790577685317351]","[-0.019893655369581934, 0.040905996709576425, -0.003151452355035514]",[-1.48107533  0.05430762 -1.53241342],CubeS,normal,True,True,easy
"[-0.05857396457746844, 0.001439964577361741, 0.04795333434656706]","[0.04514870805974697, 0.07324931142297082, 0.0005155021065101611]",[-1.43323419  0.07720367 -1.421981  ],CubeS,normal,False,False,hard
"[0.00907253410506006, 0.006986999125504481, 0.047921366330934606]","[-0.04046299739086229, 0.05889872510086723, 0.012541071847007014]",[-1.40104616  0.18380348 -1.55746951],CubeS,normal,True,True,easy
"[-0.018204964577468515, 0.035423964577361744, 0.047953334346567095]","[-0.007568810596772318, 0.03635256633492084, -0.007853427885342965]",[-1.5009305   0.17976889 -1.6399832 ],CubeS,normal,True,True,easy
"[-0.015412551018638103, 0.0310724083916157, 0.04790351461520654]","[0.003821217084914442, 0.040691948335369606, 0.0006605141000491678]",[-1.44616052  0.07786141 -1.44008752],CubeS,normal,True,True,easy
"[-0.004583964577468567, 0.009716964577361799, 0.04795333434656725]","[-0.0040949278957902865, 0.06031675112464384, 0.01723794878435411]",[-1.37440618  0.07008653 -1.37556117],CubeS,normal,True,True,easy
"[0.04668703542253169, 0.013433964577361736, 0.047953334346566845]","[-0.03993502160878045, 0.05904128092243147, 0.007651729777823458]",[-1.43908783 -0.03735118 -1.4943441 ],CubeS,normal,True,True,easy
"[0.03355320443832127, 0.006290529005373161, 0.047915818354020055]","[-0.0460858380667275, 0.061587229229242854, -0.006357101875944364]",[-1.49974265  0.0732858  -1.59785835],CubeS,normal,True,False,med
"[0.02390023155056785, 0.007006066092636074, 0.0479271593562794]","[-0.031394388829029424, 0.061085001408229436, 0.023403782606126963]",[-1.35079126  0.05432202 -1.48722773],CubeS,normal,True,True,easy
"[-0.010935068956361017, 0.03055572464084225, 0.04790032134975599]","[-0.010369169291925648, 0.03809689735545088, 0.02681781582176969]",[-1.28287606  0.16103591 -1.47141423],CubeS,normal,True,True,easy
"[-0.051968964577468316, 0.014701964577361733, 0.04795333434656685]","[0.009902089966496275, 0.06321810541194134, 0.015034510569140423]",[-1.36383924  0.26858325 -1.34152014],CubeS,normal,True,True,easy
"[-0.00920996457746844, 0.028641964577361744, 0.04795333434656706]","[0.014277584633047763, 0.041846358645929047, 0.006107243237300952]",[-1.41829827 -0.03430066 -1.59580866],CubeS,normal,True,True,easy
"[-0.06240396457746844, 0.0011939645773617392, 0.04795333434656706]","[0.020693031459444997, 0.07903886470583521, 0.0025189920043003737]",[-1.44128567  0.22894013 -1.410374  ],CubeS,normal,True,True,easy
"[-0.0010117519067225987, 0.027330415816739125, 0.047916464421275645]","[-0.017690453468278702, 0.042379274540714544, -0.009072162888488108]",[-1.52148249  0.11912627 -1.52128244],CubeS,normal,True,True,easy
"[-0.007604964577468567, 0.004137964577361795, 0.04795333434656725]","[-0.022104429109603994, 0.06548972963553527, 0.0021038388307325863]",[-1.46840563  0.16881684 -1.50382644],CubeS,normal,True,True,easy
"[0.020884035422531505, 0.022221964577361787, 0.047953334346567206]","[-0.018544570624122268, 0.04293335598721376, -0.04361106587363569]",[-1.74591212 -0.03311368 -1.50930373],CubeS,normal,True,True,easy
"[-0.03622196457746848, 0.01900996457736179, 0.0479533343465672]","[-0.0006718523427150513, 0.054937351330649864, 0.018150127165276714]",[-1.35277893  0.24361651 -1.40423885],CubeS,normal,True,True,easy
"[0.03987803542253165, 0.009857964577361652, 0.047953334346566776]","[-0.02807265815327488, 0.06334579737469577, -0.0024731490213838613]",[-1.50149244 -0.07120839 -1.45780077],CubeS,normal,True,True,easy
"[0.012827035422531592, 0.012104964577361824, 0.047953334346567136]","[-0.03333819709544561, 0.05585580815852106, 0.00617068993156821]",[-1.45642565  0.12550923 -1.44170893],CubeS,normal,True,False,med
"[0.01874003542253151, 0.015039964577361906, 0.04795333434656721]","[-0.027744100691175465, 0.054538962073905205, -0.004958144126416528]",[-1.53089001  0.0440496  -1.35239814],CubeS,normal,True,True,easy
"[-0.022971964577468574, 0.007951964577361794, 0.04795333434656723]","[0.02938209020157797, 0.061564437478915296, 0.011617244066051458]",[-1.37280902 -0.02227067 -1.38909675],CubeS,normal,True,True,easy
"[0.013657035422531513, 0.0027299645773617865, 0.04795333434656721]","[-0.05381399338217481, 0.0590109222679689, 0.02132905267685786]",[-1.39122858  0.24340758 -1.44653956],CubeS,normal,True,False,med
