obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,policy_success,difficulty
"[0.08117204575072236, -0.00814080218665291, 0.054980000121842634]","[-0.052295313214868695, 0.07861304813058848, -0.061520379931389466]",[-1.83715731 -0.14494483 -1.6072159 ],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.009085025264100226, 0.021474958218746978, 0.054980000121842634]","[0.024549608994200424, 0.045518861280267345, -0.023076036002289926]",[-1.66965088 -0.07891049 -1.69849303],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.02866253745197482, 0.014672381073093353, 0.054980000121842634]","[-0.012651898179606765, 0.05510801539614747, -0.02902777557935693]",[-1.67645308 -0.08214984 -1.65920082],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01758018305365733, -0.0028636951866497515, 0.054980000121842634]","[-0.013008112842187638, 0.06959827995376548, -0.037842001650423285]",[-1.71579009 -0.00950275 -1.64762545],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.044713097278462705, 0.01459149959706798, 0.054980000121842634]","[-0.019190542508118268, 0.05860919881230825, -0.025893447537097845]",[-1.66220986 -0.14998046 -1.59223959],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.010747300695064587, 0.022244924394314615, 0.054980000121842634]","[0.008430871967245124, 0.04493689981354381, -0.03215932560061299]",[-1.70973168  0.01514451 -1.5716968 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0016507502339633794, -0.007460779630571775, 0.054980000121842634]","[0.024124477682577174, 0.06798344290753498, -0.05470602252787703]",[-1.82966734 -0.08926066 -1.74509627],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.03582108048702522, 0.003169540329389802, 0.054980000121842634]","[-0.03807412878793792, 0.06585221173393346, -0.016943966990093727]",[-1.56836338  0.02629825 -1.74743804],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.05106083190815702, -0.0010470316550633138, 0.054980000121842634]","[-0.03831000824628404, 0.07305760587659148, -0.02271714820622313]",[-1.63853009 -0.07000708 -1.57255526],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.06695016265275594, -0.002738768532986581, 0.054980000121842634]","[-0.04836759539152333, 0.07695476939654475, -0.026322008235892022]",[-1.67061508 -0.10801684 -1.52351525],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.05290317529121547, -0.006392605307703537, 0.054980000121842634]","[-0.022334305918391598, 0.08117155943475197, -0.02457924549647534]",[-1.64848527 -0.16378134 -1.55838001],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.010702595517295134, -0.0011398286699975957, 0.05480619045956624]","[0.04547342536228588, 0.06103994175017062, -0.04142363810556425]",[-1.77153566 -0.17027768 -1.68905085],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.003926991788011636, 0.023237353675064847, 0.054980000121842634]","[0.01025534673598113, 0.045652821229013464, -0.01911941556466073]",[-1.62765611 -0.03826102 -1.5899018 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.015744639374494936, 0.014455677801730314, 0.054980000121842634]","[0.020360853111378294, 0.05495163803333899, -0.011738204686978677]",[-1.5928968  -0.01863016 -1.68997418],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.006432193323395747, 0.0061134180554189115, 0.054980000121842634]","[0.00614630003351304, 0.06309218275038005, -0.019692946843652435]",[-1.62888648 -0.05062438 -1.76015098],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02941496864318295, 0.017960408285442722, 0.054980000121842634]","[-0.008951511536558394, 0.05235506402456404, -0.028130938262902506]",[-1.68074151 -0.12693611 -1.57015336],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.057427935939573335, 0.006161520818972281, 0.054980000121842634]","[-0.043604093677236014, 0.06603657122663081, -0.027132446868487592]",[-1.62921096 -0.05937273 -1.71571327],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.053194333122172976, -0.007061718937367868, 0.054980000121842634]","[-0.041175290519764166, 0.08016641374451244, -0.0084634921716897]",[-1.58024621 -0.06872356 -1.47937468],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.014358308469310348, 0.009242008091891006, 0.054980000121842634]","[-0.0062174887117656535, 0.06151887531331783, -0.0039556877308598234]",[-1.52871919 -0.04514421 -1.68402107],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.00047386791965173594, -0.001440714158266237, 0.054980000121842634]","[0.009598438492753764, 0.06612198838441044, -0.04380010146735006]",[-1.75692495 -0.05132826 -1.57253031],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.008450092003858722, -0.009855867492025385, 0.054980000121842634]","[0.026317380364815283, 0.07698771636935087, -0.02383737173416562]",[-1.65568836 -0.08099507 -1.6764739 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.025262524785252705, 0.0098013226277805, 0.054980000121842634]","[-0.01329039656138704, 0.06089296239738699, -0.01825711087564269]",[-1.61040936 -0.06207887 -1.64973989],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.019820662808880816, -0.004319011785452449, 0.054980000121842634]","[0.026847081837204065, 0.07238351333247028, -0.02214546090152575]",[-1.64134166 -0.24820087 -1.61794342],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.0024281032447021865, 0.0185766813345621, 0.054980000121842634]","[0.009389159070294932, 0.04727033827428567, -0.03674022703843427]",[-1.73853439 -0.06141397 -1.62894581],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.019542672414854686, 0.016217933733313497, 0.054980000121842634]","[0.014575293644188435, 0.054316208034577845, -0.010139145204770154]",[-1.58292489 -0.19600822 -1.736596  ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.023992104638772802, -0.0023251906539625616, 0.054980000121842634]","[0.008333050770471952, 0.06862357968631308, -0.04416842395158018]",[-1.75813499 -0.18041115 -1.57398871],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.014851216676098403, -0.0015210797275434398, 0.054980000121842634]","[0.05632215451824877, 0.05656788774527628, -0.04860031998015996]",[-1.83003465 -0.19633533 -1.72353606],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.046860095956223494, 0.0012846538062356574, 0.054980000121842634]","[-0.03293281280494069, 0.06511782426188197, -0.04992792226984475]",[-1.75364667 -0.02878034 -1.76240175],CylinderM,normal,FALSE,TRUE,FALSE,med
"[-0.015417335636496839, -0.0009974652497039445, 0.054980000121842634]","[0.02801436289908382, 0.06893002205317517, -0.017481296914578767]",[-1.61156149 -0.06900505 -1.58177116],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.0080013527822649, 0.021649878494034443, 0.054980000121842634]","[0.020828573866646344, 0.04628485023508787, -0.019712308906846096]",[-1.64701315 -0.16459507 -1.71197674],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.030292554277251398, 0.012655053407724347, 0.054980000121842634]","[-0.011433548801022285, 0.0597836959137969, -0.008562532086865596]",[-1.55688929 -0.10972374 -1.6113629 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.020439885902208122, 0.009962512283480718, 0.054980000121842634]","[0.03491208423690309, 0.05661051688037759, -0.021475441815951735]",[-1.65689337 -0.07181917 -1.67539123],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.049768500232428334, -0.004922177008515406, 0.054980000121842634]","[0.04997468025171931, 0.0746531484122564, -0.013690788056001442]",[-1.57265751 -0.00496374 -1.51266405],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.013335902778146811, 0.030675566657082886, 0.054980000121842634]","[0.011148460422774214, 0.03171785525312171, -0.0487439270700398]",[-1.83989841 -0.12991466 -1.69414946],CylinderM,normal,TRUE,FALSE,FALSE,med
"[0.0473882539712915, 0.001072509413642269, 0.054980000121842634]","[-0.02525961045300967, 0.07239615588672439, -0.021514281232416062]",[-1.63575739 -0.12508835 -1.5508756 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.07940987777434956, -0.008187116880153996, 0.054980000121842634]","[-0.033882941990350364, 0.08537013477240843, -0.05011339867093614]",[-1.77156279 -0.22282966 -1.63761973],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.05351171372811108, -0.002826722398043578, 0.054980000121842634]","[0.06820812727256653, 0.0647908091530567, -0.034547282613549585]",[-1.73134718 -0.06753652 -1.64506376],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.011076679789042018, 0.01589851248023662, 0.054980000121842634]","[0.010641635109485426, 0.05057824315660654, -0.035523947778127576]",[-1.72940086 -0.11881078 -1.64404388],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.0034129128477096756, 0.020773745081674184, 0.054980000121842634]","[0.020783354367161413, 0.04337638997132728, -0.03894816821745089]",[-1.74539399 -0.16833275 -1.52345911],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.010626725527136649, -0.008172158944781353, 0.054777025577941424]","[0.046224152451133455, 0.07043311323599567, -0.03068803775221878]",[-1.71672032 -0.1635615  -1.73599091],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.010453779853641161, 0.00035050615652581433, 0.054980000121842634]","[0.025229200371172166, 0.06550032625988698, -0.0324795548031391]",[-1.7037512  -0.18900547 -1.63985323],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01376510688845375, 0.0006112078116413122, 0.054980000121842634]","[0.023534527297286105, 0.06719894703536664, -0.022914024577976345]",[-1.66703166 -0.17746217 -1.79700517],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.003553674126035181, 0.035857253955440364, 0.054980000121842634]","[-0.007565488773027949, 0.03041373867429082, -0.03354223614570765]",[-1.73076951  0.03711345 -1.60685372],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0005545557652189869, -0.007678568908175011, 0.054980000121842634]","[0.010376997398040044, 0.07330216391103576, -0.040308358779674654]",[-1.73196069 -0.05152907 -1.57991403],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.004557265486818802, 0.0026446752133296395, 0.054980000121842634]","[0.013733109368262813, 0.05780488514651234, -0.056896208348260015]",[-1.84776475 -0.02038035 -1.82707853],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.011956653560103336, 0.029188941698651143, 0.054980000121842634]","[-0.003650390628121364, 0.041216945943274075, -0.010752821752499218]",[-1.57181464 -0.05174451 -1.61680162],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.008399477683137792, 0.026453111603731597, 0.054980000121842634]","[0.017413624905725712, 0.041852367751456225, -0.01983427928878738]",[-1.6491855  -0.03643515 -1.73486065],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.03308691953908668, 0.016455335289652366, 0.054980000121842634]","[-0.01312167860487752, 0.05325017074627266, -0.03357649920956525]",[-1.70793964 -0.11026146 -1.63397991],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.04116121761240052, 0.0029971696567133036, 0.054980000121842634]","[-0.010544069408543341, 0.07049201270181696, -0.02107795373098354]",[-1.62587393 -0.16189751 -1.65241379],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.04059304483617418, 0.0033806902985774557, 0.054980000121842634]","[0.04836545906688745, 0.06473022146498528, -0.008993571147541249]",[-1.58909593 -0.03798595 -1.66810837],CylinderM,normal,FALSE,TRUE,TRUE,med
"[-0.03674558937424976, 0.011200070108692934, 0.054980000121842634]","[0.040500967390496995, 0.05528653066207448, -0.031500245861912954]",[-1.73130097  0.0089288  -1.72261315],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0163285156346609, 0.024080080556561512, 0.054980000121842634]","[-0.017846075759628065, 0.045348335029512264, -0.015317652662223742]",[-1.59583519  0.01496829 -1.62542484],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.010280656558876474, 0.030740148169638673, 0.054980000121842634]","[0.01239747227879206, 0.03804210786332288, -0.020557447449638153]",[-1.64058908 -0.01147447 -1.59097698],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.031215038572349803, -0.006123477891512604, 0.054980000121842634]","[0.057939393703176446, 0.0668632836519563, -0.0329743780248003]",[-1.71890884 -0.13178568 -1.65576357],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.007497760842546788, 0.004898743294100805, 0.054980000121842634]","[0.05190203689404134, 0.05736982896969883, -0.010897790234784065]",[-1.56199303 -0.2600159  -1.53203178],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.018021248253875306, 0.026176701036170584, 0.054980000121842634]","[-0.017479254118434366, 0.04415341624403278, -0.005113611831318518]",[-1.53270815 -0.00251848 -1.6026116 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.024915961380977764, 0.023721503065556527, 0.054980000121842634]","[0.018462606387777962, 0.04447565117018288, -0.03080187484563203]",[-1.71158942 -0.26310047 -1.65510631],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03256014631425286, -0.0013385187722346663, 0.054980000121842634]","[0.0031202664783871875, 0.07217598642333231, -0.02923306045839446]",[-1.67596288 -0.17831691 -1.68566727],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.05592350999705842, 0.0002691549079387914, 0.054980000121842634]","[0.07047992532573441, 0.06484398828245694, -0.0011627265032456147]",[-1.54537511 -0.08069876 -1.63736082],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.0003042558106083336, 0.006169182828210621, 0.054980000121842634]","[0.018998841085128202, 0.06133770602902843, -0.02466285664320795]",[-1.65668939 -0.10377147 -1.6047774 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.04153399116083678, -0.006868911879081003, 0.054980000121842634]","[-0.002139693664208152, 0.07998706067969559, -0.025572984405305997]",[-1.65217363 -0.20928662 -1.56955186],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02011454189066731, -0.009282685333871117, 0.054980000121842634]","[0.03047906028710229, 0.0779448472600093, -0.00942695245349403]",[-1.57894285 -0.05016654 -1.65515763],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.07017200453303468, -0.0023937558914669376, 0.054980000121842634]","[-0.03969228581686478, 0.08100802174568417, -0.015512152696309192]",[-1.58369134 -0.15782117 -1.63899968],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.008255292124055355, 0.03028642204022307, 0.054980000121842634]","[0.004737395050415863, 0.03214704672551602, -0.04860715859194757]",[-1.83273712  0.05385992 -1.65558778],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.005353055362204071, 0.01776233384256764, 0.054980000121842634]","[-0.0020351434593092787, 0.050051032388950256, -0.028945071112597198]",[-1.68577801 -0.02259643 -1.56050729],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008968972259571065, 0.015918219349142462, 0.054980000121842634]","[0.020918696002361434, 0.04982403101054729, -0.03362345716178333]",[-1.72682899 -0.16145227 -1.68520887],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0008486886865973103, -0.0024643389559347037, 0.054980000121842634]","[0.036726054605497015, 0.06481613670795806, -0.03863996532338442]",[-1.73195679 -0.19684655 -1.59629828],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.005776339419620066, 0.02710195909636836, 0.054980000121842634]","[0.019673105834723016, 0.035522161789671075, -0.04422694587688197]",[-1.80133343 -0.08112451 -1.6166143 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01346408525875724, 0.020733252374624103, 0.054980000121842634]","[0.0008653283589493879, 0.05017175225604833, 0.00012599420356981805]",[-1.50483222 -0.0895813  -1.59970114],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.051120758594410246, 0.00491622434484748, 0.054980000121842634]","[-0.014072616494099792, 0.06861470639929647, -0.03570693178215753]",[-1.70520648 -0.1871611  -1.68954678],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.05540144842966807, -0.005369705132973775, 0.054980000121842634]","[-0.029490937980895783, 0.07702799139554603, -0.04111738656828922]",[-1.6748534  -0.0776003  -1.89409919],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.03968752134391886, 0.011602139172940708, 0.054980000121842634]","[-0.004197856340939915, 0.0573627830714665, -0.04487306679655986]",[-1.77206693 -0.17745256 -1.70823183],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.01008117794279044, 0.02871553765437426, 0.054980000121842634]","[0.008086272313906316, 0.03967439196197151, -0.025087520488472403]",[-1.6763034  -0.07970952 -1.81264541],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02275744139019148, 0.011694404978673658, 0.054980000121842634]","[0.00020662806460019362, 0.06007779843631269, -0.005172101649370181]",[-1.53964516 -0.13311355 -1.64671118],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.01172928439575965, 0.014383133927721826, 0.054980000121842634]","[0.036856741887588446, 0.0480461634374912, -0.03657990756715813]",[-1.7489709  -0.13670854 -1.65671825],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.01767307203579715, -0.0013922221639159301, 0.054980000121842634]","[0.020436732914766522, 0.06945351456839886, -0.026510907020067274]",[-1.67571202  0.00888299 -1.72645477],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.052698048728794994, -0.00731410870822672, 0.054980000121842634]","[-0.004496228732379974, 0.08411903804194958, -0.016426169830330788]",[-1.60107753 -0.24601126 -1.63812578],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.014607634649290963, 0.026059744303757196, 0.054980000121842634]","[-0.002502638033972422, 0.03864515146247213, -0.04379403453556447]",[-1.79140114 -0.0912914  -1.53789975],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.008243715131210305, 0.007401584869784683, 0.054980000121842634]","[0.016270220635069794, 0.058138198658906445, -0.037836149570374275]",[-1.73548384 -0.03674321 -1.61895293],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.012542601339581988, -0.007715603990834216, 0.05476170482789679]","[0.05969929938949568, 0.06660348553010169, -0.027474364509460246]",[-1.66423659 -0.25711585 -1.58141227],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.036386926927964275, -0.009067594364946092, 0.054980000121842634]","[0.043832916170256676, 0.07776647415626413, 0.0012516910984158164]",[-1.53957965 -0.03834879 -1.70246308],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.045486594883249534, 0.014238371092124114, 0.054980000121842634]","[-0.030274627430018346, 0.058042410059195616, -0.022354410866689038]",[-1.62066085 -0.07688345 -1.6877436 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.005175743721543408, -0.0006011670403236204, 0.054980000121842634]","[0.019828499803373034, 0.06406374960953364, -0.04539590206478974]",[-1.77675685 -0.11697211 -1.6698373 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0666740616140473, 0.0020102542871631313, 0.054980000121842634]","[-0.038955755263322726, 0.07628495297322707, 0.0038369123161177895]",[-1.4940405  -0.15148982 -1.555972  ],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.04038516483727752, 0.012783955794496479, 0.054980000121842634]","[-0.037479192456285115, 0.05094973357539642, -0.04890027373098665]",[-1.78952560e+00  5.24091812e-04 -1.63349500e+00],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.008791344126386918, 0.007393604607566726, 0.054980000121842634]","[0.009688121444772862, 0.060612223585459826, -0.027864696759066845]",[-1.68009226 -0.07674601 -1.75904924],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.04366801348419938, 0.004195750932124335, 0.054980000121842634]","[-0.008871120376512519, 0.0709175317146987, -0.010618650147881374]",[-1.56900789 -0.19124401 -1.62678717],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.00235803578149266, 0.004498258860832647, 0.054980000121842634]","[-0.014347225168837647, 0.06138674109915375, -0.03654777665540287]",[-1.69454321  0.11831041 -1.81463775],CylinderM,normal,TRUE,TRUE,TRUE,easy
